  0.00	54	54	S1	523849	                  Thermococcus litoralis DSM 5473
  0.00	48	35	S	55802	                Thermococcus barophilus
  0.00	13	13	S1	391623	                  Thermococcus barophilus MP
  0.00	42	42	S	195522	                Thermococcus nautili
  0.00	39	0	S	172049	                Thermococcus sibiricus
  0.00	39	39	S1	604354	                  Thermococcus sibiricus MM 739
  0.00	27	27	S	1674923	                Thermococcus sp. 2319x1
  0.00	25	25	S	54262	                Thermococcus chitonophagus
  0.00	23	23	S	582419	                Thermococcus paralvinellae
  0.00	250	1	G	2260	              Pyrococcus
  0.00	64	0	S	1008460	                Pyrococcus yayanosii
  0.00	64	64	S1	529709	                  Pyrococcus yayanosii CH1
  0.00	46	46	S	1183377	                Pyrococcus sp. ST04
  0.00	37	37	S	1609559	                Pyrococcus kukulkanii
  0.00	36	36	S	342949	                Pyrococcus sp. NA2
  0.00	33	0	S	29292	                Pyrococcus abyssi
  0.00	33	33	S1	272844	                  Pyrococcus abyssi GE5
  0.00	18	18	S	2261	                Pyrococcus furiosus
  0.00	15	0	S	53953	                Pyrococcus horikoshii
  0.00	15	15	S1	70601	                  Pyrococcus horikoshii OT3
  0.00	48	0	G	83867	              Palaeococcus
  0.00	48	0	S	971279	                Palaeococcus pacificus
  0.00	48	48	S1	1343739	                  Palaeococcus pacificus DY20341
  0.00	1258	0	P1	2283796	        Diaforarchaea group
  0.00	1187	18	C	183967	          Thermoplasmata
  0.00	686	5	O	2301	            Thermoplasmatales
  0.00	246	0	O1	74967	              unclassified Thermoplasmatales
  0.00	246	0	O2	1919231	                unclassified Thermoplasmatales (miscellaneous)
  0.00	246	246	S	1054217	                  Thermoplasmatales archaeon BRNA1
  0.00	216	0	F	1747776	              Cuniculiplasmataceae
  0.00	216	0	G	1747777	                Cuniculiplasma
  0.00	216	216	S	1673428	                  Cuniculiplasma divulgatum
  0.00	121	0	F	46659	              Thermoplasmataceae
  0.00	121	13	G	2302	                Thermoplasma
  0.00	84	0	S	2303	                  Thermoplasma acidophilum
  0.00	84	84	S1	273075	                    Thermoplasma acidophilum DSM 1728
  0.00	24	0	S	50339	                  Thermoplasma volcanium
  0.00	24	24	S1	273116	                    Thermoplasma volcanium GSS1
  0.00	62	0	F	90142	              Ferroplasmaceae
  0.00	62	29	G	74968	                Ferroplasma
  0.00	18	18	S	74969	                  Ferroplasma acidiphilum
  0.00	15	0	S	97393	                  Ferroplasma acidarmanus
  0.00	15	15	S1	333146	                    Ferroplasma acidarmanus fer1
  0.00	36	0	F	46630	              Picrophilaceae
  0.00	36	0	G	46631	                Picrophilus
  0.00	36	0	S	82076	                  Picrophilus torridus
  0.00	36	36	S1	263820	                    Picrophilus torridus DSM 9790
  0.00	272	0	O	1235850	            Methanomassiliicoccales
  0.00	272	0	F	1577788	              Methanomassiliicoccaceae
  0.00	116	0	G	1291539	                Candidatus Methanomethylophilus
  0.00	116	116	S	1291540	                  Candidatus Methanomethylophilus alvus
  0.00	103	0	G	1607807	                Candidatus Methanoplasma
  0.00	103	103	S	1577791	                  Candidatus Methanoplasma termitum
  0.00	53	0	G	1080709	                Methanomassiliicoccus
  0.00	53	0	S	1406512	                  Candidatus Methanomassiliicoccus intestinalis
  0.00	53	53	S1	1295009	                    Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1
  0.00	211	0	C1	1234666	            unclassified Thermoplasmata
  0.00	211	211	S	1495144	              methanogenic archaeon ISO4-H5
  0.00	71	0	P2	1803510	          DHVE2 group
  0.00	71	10	G	379546	            Aciduliprofundum
  0.00	33	0	S	379547	              Aciduliprofundum boonei
  0.00	33	33	S1	439481	                Aciduliprofundum boonei T469
  0.00	28	28	S	673860	              Aciduliprofundum sp. MAR08-339
  0.00	575	0	C	183980	        Archaeoglobi
  0.00	575	0	O	2231	          Archaeoglobales
  0.00	575	4	F	2232	            Archaeoglobaceae
  0.00	318	0	G	2233	              Archaeoglobus
  0.00	162	156	S	2234	                Archaeoglobus fulgidus
  0.00	3	3	S1	224325	                  Archaeoglobus fulgidus DSM 4304
  0.00	3	3	S1	1344584	                  Archaeoglobus fulgidus DSM 8774
  0.00	78	0	S	58290	                Archaeoglobus veneficus
  0.00	78	78	S1	693661	                  Archaeoglobus veneficus SNP6
  0.00	50	0	S	1316941	                Archaeoglobus sulfaticallidus
  0.00	50	50	S1	387631	                  Archaeoglobus sulfaticallidus PM70-1
  0.00	28	0	S	84156	                Archaeoglobus profundus
  0.00	28	28	S1	572546	                  Archaeoglobus profundus DSM 5631
  0.00	201	0	G	190818	              Geoglobus
  0.00	133	133	S	113653	                Geoglobus ahangari
  0.00	68	68	S	565033	                Geoglobus acetivorans
  0.00	52	0	G	54260	              Ferroglobus
  0.00	52	0	S	54261	                Ferroglobus placidus
  0.00	52	52	S1	589924	                  Ferroglobus placidus DSM 10642
  0.00	221	0	C	183988	        Methanopyri
  0.00	221	0	O	68985	          Methanopyrales
  0.00	221	0	F	183713	            Methanopyraceae
  0.00	221	0	G	2319	              Methanopyrus
  0.00	221	221	S	1937004	                Methanopyrus sp. KOL6
  0.00	3020	0	D1	1783275	      TACK group
  0.00	2181	0	P	28889	        Crenarchaeota
  0.00	2181	29	C	183924	          Thermoprotei
  0.00	731	3	O	2266	            Thermoproteales
  0.00	575	0	F	2267	              Thermoproteaceae
  0.00	398	0	G	2270	                Thermoproteus
  0.00	292	0	S	184117	                  Thermoproteus uzoniensis
  0.00	292	292	S1	999630	                    Thermoproteus uzoniensis 768-20
  0.00	106	0	S	2271	                  Thermoproteus tenax
  0.00	106	106	S1	768679	                    Thermoproteus tenax Kra 1
  0.00	76	0	G	164450	                Vulcanisaeta
  0.00	44	0	S	985052	                  Vulcanisaeta moutnovskia
  0.00	44	44	S1	985053	                    Vulcanisaeta moutnovskia 768-28
  0.00	32	0	S	164451	                  Vulcanisaeta distributa
  0.00	32	32	S1	572478	                    Vulcanisaeta distributa DSM 14429
  0.00	65	0	G	76886	                Caldivirga
  0.00	65	0	S	76887	                  Caldivirga maquilingensis
  0.00	65	65	S1	397948	                    Caldivirga maquilingensis IC-167
  0.00	36	0	G	2276	                Pyrobaculum
  0.00	36	0	S	2277	                  Pyrobaculum islandicum
  0.00	36	36	S1	384616	                    Pyrobaculum islandicum DSM 4184
  0.00	153	0	F	114378	              Thermofilaceae
  0.00	153	17	G	2268	                Thermofilum
  0.00	93	0	S	2269	                  Thermofilum pendens
  0.00	93	93	S1	368408	                    Thermofilum pendens Hrk 5
  0.00	25	25	S	1550241	                  Thermofilum uzonense
  0.00	12	12	S	1365176	                  Thermofilum adornatus
  0.00	6	0	S	1483572	                  Thermofilum carboxyditrophus
  0.00	6	6	S1	697581	                    Thermofilum carboxyditrophus 1505
  0.00	637	0	O	114380	            Desulfurococcales
  0.00	473	0	F	2272	              Desulfurococcaceae
  0.00	166	7	G	54258	                Ignicoccus
  0.00	121	0	S	160233	                  Ignicoccus hospitalis
  0.00	121	121	S1	453591	                    Ignicoccus hospitalis KIN4/I
  0.00	38	0	S	54259	                  Ignicoccus islandicus
  0.00	38	38	S1	940295	                    Ignicoccus islandicus DSM 13165
  0.00	148	0	G	477695	                Thermogladius
  0.00	148	0	S	1200300	                  Thermogladius calderae
  0.00	148	148	S1	1184251	                    Thermogladius calderae 1633
  0.00	75	0	G	2273	                Desulfurococcus
  0.00	45	0	S	2275	                  Desulfurococcus mucosus
  0.00	45	45	S1	765177	                    Desulfurococcus mucosus DSM 2162
  0.00	30	6	S	94694	                  Desulfurococcus amylolyticus
  0.00	17	17	S1	490899	                    Desulfurococcus amylolyticus 1221n
  0.00	7	7	S1	768672	                    Desulfurococcus amylolyticus DSM 16532
  0.00	69	4	G	2279	                Staphylothermus
  0.00	55	0	S	84599	                  Staphylothermus hellenicus
  0.00	55	55	S1	591019	                    Staphylothermus hellenicus DSM 12710
  0.00	10	0	S	2280	                  Staphylothermus marinus
  0.00	10	10	S1	399550	                    Staphylothermus marinus F1
  0.00	15	0	G	54253	                Thermosphaera
  0.00	15	0	S	54254	                  Thermosphaera aggregans
  0.00	15	15	S1	633148	                    Thermosphaera aggregans DSM 11486
  0.00	164	2	F	2307	              Pyrodictiaceae
  0.00	63	0	G	54251	                Pyrolobus
  0.00	63	0	S	54252	                  Pyrolobus fumarii
  0.00	63	63	S1	694429	                    Pyrolobus fumarii 1A
  0.00	60	0	G	2308	                Pyrodictium
  0.00	60	60	S	1273541	                  Pyrodictium delaneyi
  0.00	39	0	G	54247	                Hyperthermus
  0.00	39	0	S	54248	                  Hyperthermus butylicus
  0.00	39	39	S1	415426	                    Hyperthermus butylicus DSM 5456
  0.00	550	0	O	2281	            Sulfolobales
  0.00	550	12	F	118883	              Sulfolobaceae
  0.00	196	7	G	2284	                Sulfolobus
  0.00	83	64	S	43080	                  Sulfolobus islandicus
  0.00	4	4	S1	419942	                    Sulfolobus islandicus Y.N.15.51
  0.00	3	3	S1	425944	                    Sulfolobus islandicus L.D.8.5
  0.00	3	3	S1	429572	                    Sulfolobus islandicus L.S.2.15
  0.00	3	3	S1	1241935	                    Sulfolobus islandicus LAL14/1
  0.00	2	2	S1	427317	                    Sulfolobus islandicus M.14.25
  0.00	2	2	S1	427318	                    Sulfolobus islandicus M.16.27
  0.00	1	1	S1	439386	                    Sulfolobus islandicus Y.G.57.14
  0.00	1	1	S1	930945	                    Sulfolobus islandicus REY15A
  0.00	53	53	S	2285	                  Sulfolobus acidocaldarius
  0.00	53	53	S	1891280	                  Sulfolobus sp. A20
  0.00	174	0	G	12914	                Acidianus
  0.00	76	76	S	41673	                  Acidianus brierleyi
  0.00	53	0	S	312539	                  Acidianus sulfidivorans
  0.00	53	53	S1	619593	                    Acidianus sulfidivorans JP7
  0.00	45	0	S	563177	                  Acidianus hospitalis
  0.00	45	45	S1	933801	                    Acidianus hospitalis W1
  0.00	65	0	G	69655	                Sulfurisphaera
  0.00	65	0	S	111955	                  Sulfurisphaera tokodaii
  0.00	65	65	S1	273063	                    Sulfurisphaera tokodaii str. 7
  0.00	59	0	G	41980	                Metallosphaera
  0.00	26	0	S	79601	                  Metallosphaera hakonensis
  0.00	26	26	S1	1293036	                    Metallosphaera hakonensis JCM 8857 = DSM 7519
  0.00	19	19	S	43687	                  Metallosphaera sedula
  0.00	14	0	S	1006005	                  Metallosphaera cuprina
  0.00	14	14	S1	1006006	                    Metallosphaera cuprina Ar-4
  0.00	44	0	G	2100760	                Saccharolobus
  0.00	44	44	S	2287	                  Saccharolobus solfataricus
  0.00	234	1	O	871006	            Acidilobales
  0.00	199	0	F	871007	              Acidilobaceae
  0.00	199	1	G	105850	                Acidilobus
  0.00	112	0	S	242703	                  Acidilobus saccharovorans
  0.00	112	112	S1	666510	                    Acidilobus saccharovorans 345-15
  0.00	86	86	S	1577685	                  Acidilobus sp. 7A
  0.00	34	0	F	255472	              Caldisphaeraceae
  0.00	34	0	G	200414	                Caldisphaera
  0.00	34	0	S	200415	                  Caldisphaera lagunensis
  0.00	34	34	S1	1056495	                    Caldisphaera lagunensis DSM 15908
  0.00	790	4	P	651137	        Thaumarchaeota
  0.00	513	0	C	1643678	          Nitrososphaeria
  0.00	488	0	O	1033996	            Nitrososphaerales
  0.00	488	0	F	1033997	              Nitrososphaeraceae
  0.00	488	0	G	497726	                Nitrososphaera
  0.00	488	0	S	1034015	                  Nitrososphaera viennensis
  0.00	488	488	S1	926571	                    Nitrososphaera viennensis EN76
  0.00	25	0	O	1968909	            Candidatus Nitrosocaldales
  0.00	25	0	F	1968910	              Candidatus Nitrosocaldaceae
  0.00	25	0	G	498374	                Candidatus Nitrosocaldus
  0.00	25	25	S	2045011	                  Candidatus Nitrosocaldus islandicus
  0.00	172	0	P1	651142	          unclassified Thaumarchaeota
  0.00	107	0	G	1825023	            Candidatus Nitrosotenuis
  0.00	63	63	S	1603555	              Candidatus Nitrosotenuis cloacae
  0.00	44	44	S	1846278	              Candidatus Nitrosotenuis aquarius
  0.00	65	0	G	1593364	            Candidatus Nitrosopelagicus
  0.00	65	65	S	1410606	              Candidatus Nitrosopelagicus brevis
  0.00	101	0	O	31932	          Nitrosopumilales
  0.00	101	1	F	338190	            Nitrosopumilaceae
  0.00	79	0	G	338191	              Nitrosopumilus
  0.00	57	57	S	1229909	                Candidatus Nitrosopumilus sediminis
  0.00	22	22	S	1580092	                Candidatus Nitrosopumilus adriaticus
  0.00	21	0	G	1993653	              Candidatus Nitrosomarinus
  0.00	21	21	S	1898749	                Candidatus Nitrosomarinus catalina
  0.00	49	0	P	51967	        Candidatus Korarchaeota
  0.00	49	0	G	498845	          Candidatus Korarchaeum
  0.00	49	0	S	498846	            Candidatus Korarchaeum cryptofilum
  0.00	49	49	S1	374847	              Candidatus Korarchaeum cryptofilum OPF8
  0.00	871	0	D1	29294	      unclassified Archaea
  0.00	871	0	D2	93506	        unclassified Archaea (miscellaneous)
  0.00	871	871	S	2055893	          archaeon AArc-Sl
  0.00	13	0	D1	1783276	      DPANN group
  0.00	13	0	P	1801631	        Candidatus Micrarchaeota
  0.00	13	0	P1	1801634	          unclassified Candidatus Micrarchaeota
  0.00	13	13	S	1920749	            Candidatus Micrarchaeota archaeon Mia14
  0.01	10116	0	D	10239	  Viruses
  0.01	9534	3	D1	35237	    dsDNA viruses, no RNA stage
  0.00	5111	23	O	28883	      Caudovirales
  0.00	2856	29	F	10699	        Siphoviridae
  0.00	716	32	F1	196894	          unclassified Siphoviridae
  0.00	83	83	S	1211640	            Caulobacter phage CcrColossus
  0.00	32	32	S	1821560	            Gordonia phage Phinally
  0.00	26	26	S	929835	            Vibrio phage pYD38-B
  0.00	24	24	S	1647470	            Gordonia phage GMA1
  0.00	21	21	S	1647471	            Gordonia phage GMA4
  0.00	21	21	S	753085	            Synechococcus phage S-CBS3
  0.00	19	19	S	981330	            Tsukamurella phage TPA2
  0.00	19	19	S	1647475	            Gordonia phage GTE8
  0.00	19	19	S	1589748	            Achromobacter phage JWF
  0.00	16	16	S	1401669	            Erwinia phage PhiEaH1
  0.00	13	13	S	1527493	            Mycobacterium phage Sparky
  0.00	12	12	S	1445729	            Mycobacterium phage 32HC
  0.00	12	12	S	1647476	            Tsukamurella phage TPA4
  0.00	11	11	S	1887651	            Gordonia phage Nyceirae
  0.00	11	11	S	416419	            Archaeal BJ1 virus
  0.00	10	10	S	1089121	            Mycobacterium phage Dori
  0.00	10	10	S	1458670	            Microbacterium phage vB_MoxS-ISF9
  0.00	10	10	S	1805457	            Mycobacterium phage Bipper
  0.00	10	10	S	573591	            Stenotrophomonas phage S1
  0.00	10	10	S	12348	            Lactobacillus phage LL-H
  0.00	9	9	S	1821564	            Gordonia phage Vivi2
  0.00	9	9	S	45764	            Mycobacterium phage DS6A
  0.00	9	9	S	1610509	            Achromobacter phage phiAxp-1
  0.00	8	8	S	370623	            Streptomyces phage mu1/6
  0.00	8	8	S	1109710	            Gordonia phage GRU1
  0.00	8	8	S	1690818	            Streptomyces phage SF3
  0.00	7	7	S	10702	            Streptomyces phage VWB
  0.00	7	7	S	1327959	            Mycobacterium phage Adler
  0.00	7	7	S	1698711	            Mycobacterium phage Lolly9
  0.00	7	7	S	1821557	            Gordonia phage Lucky10
  0.00	7	7	S	1406793	            Clavibacter phage CN1A
  0.00	7	7	S	1698714	            Mycobacterium phage Snenia
  0.00	7	7	S	1887648	            Gordonia phage Hedwig
  0.00	7	7	S	1821561	            Gordonia phage Schwabeltier
  0.00	6	6	S	279303	            Actinoplanes phage phiAsp2
  0.00	6	6	S	1821553	            Gordonia phage Guacamole
  0.00	6	6	S	1109711	            Nocardia phage NBR1
  0.00	6	6	S	1150989	            Vibrio phage pVp-1
  0.00	6	6	S	467481	            Azospirillum phage Cd
  0.00	6	6	S	1555208	            Ruegeria phage DSS3-P1
  0.00	6	6	S	1538804	            Vibrio phage VpKK5
  0.00	5	5	S	754042	            Synechococcus phage S-SKS1
  0.00	5	5	S	658401	            Cyanophage PSS2
  0.00	5	5	S	446529	            Microbacterium phage Min1
  0.00	5	5	S	756275	            Synechococcus phage S-CBS4
  0.00	5	5	S	1777052	            Pseudomonas phage JBD44
  0.00	5	5	S	691966	            Rhodococcus phage ReqiDocB7
  0.00	5	5	S	1718278	            Brucella phage BiPBO1
  0.00	5	5	S	1838062	            Gordonia phage Blueberry
  0.00	5	5	S	1572712	            Geobacillus virus E3
  0.00	4	4	S	319522	            Gordonia phage GTE5
  0.00	4	4	S	1204525	            Streptomyces phage SV1
  0.00	4	4	S	1524882	            Sinorhizobium phage phiLM21
  0.00	4	4	S	1887644	            Gordonia phage CarolAnn
  0.00	4	4	S	1109717	            Rhodococcus phage RRH1
  0.00	4	4	S	1109713	            Rhodococcus phage REQ2
  0.00	3	3	S	1414737	            Rhizobium phage vB_RleS_L338C
  0.00	3	3	S	754056	            Rhodovulum phage RS1
  0.00	3	3	S	981323	            Gordonia phage GTE2
  0.00	2	2	S	1412875	            Lactococcus phage phiL47
  0.00	2	2	S	644007	            Streptococcus phage PH10
  0.00	2	2	S	691963	            Rhodococcus phage ReqiPine5
  0.00	2	2	S	1282995	            Serratia phage Eta
  0.00	2	2	S	764562	            Brochothrix phage BL3
  0.00	2	2	S	1556290	            Streptomyces phage Jay2Jay
  0.00	2	2	S	877240	            Pseudoalteromonas phage H105/1
  0.00	2	2	S	475178	            Lactococcus phage 1706
  0.00	2	2	S	1560313	            Lactococcus phage WRP3
  0.00	2	2	S	1838075	            Gordonia phage Orchid
  0.00	2	2	S	1109712	            Rhodococcus phage REQ1
  0.00	2	2	S	437329	            Burkholderia phage BcepGomr
  0.00	2	2	S	294631	            Flavobacterium phage 11b
  0.00	2	2	S	1838064	            Gordonia phage BritBrat
  0.00	2	2	S	1647473	            Gordonia phage GRU3
  0.00	2	2	S	1133022	            Burkholderia phage AH2
  0.00	2	2	S	396359	            Clostridium phage phiSM101
  0.00	2	2	S	1582150	            Clostridium phage phiCD111
  0.00	2	2	S	1647469	            Gordonia phage GAL1
  0.00	1	1	S	10704	            Rhizobium phage 16-3
  0.00	1	1	S	1567013	            Clostridium phage phiCT453B
  0.00	1	1	S	1701812	            Streptococcus phage phiARI0031
  0.00	1	1	S	1647285	            Gordonia phage GMA6
  0.00	1	1	S	1587907	            Streptococcus phage M102AD
  0.00	1	1	S	1327993	            Cellulophaga phage phi39:1
  0.00	1	1	S	1327974	            Cellulophaga phage phi46:1
  0.00	1	1	S	1691958	            Brevibacillus phage Sundance
  0.00	1	1	S	1647472	            Gordonia phage GMA5
  0.00	1	1	S	1552735	            Lactobacillus phage Ldl1
  0.00	1	1	S	1177632	            Salmonella phage SSU5
  0.00	1	1	S	767806	            Enterococcus phage EFRM31
  0.00	1	1	S	864178	            Clostridium phage phiCD6356
  0.00	1	1	S	881953	            Lactococcus phage 949
  0.00	1	1	S	1567485	            Proteus phage pPM_01
  0.00	1	1	S	12417	            Lactobacillus phage phiadh
  0.00	1	1	S	1838081	            Gordonia phage Utz
  0.00	1	1	S	447909	            Geobacillus virus E2
  0.00	1	1	S	139871	            Lactobacillus prophage Lj771
  0.00	1	1	S	1887643	            Gordonia phage CaptainKirk2
  0.00	1	1	S	504346	            Pseudomonas phage PAJU2
  0.00	1	1	S	1887646	            Gordonia phage Eyre
  0.00	1	1	S	1838063	            Gordonia phage Bowser
  0.00	1	1	S	1821551	            Gordonia phage BetterKatz
  0.00	1	1	S	641487	            Lactococcus phage P087
  0.00	1	1	S	1821552	            Gordonia phage Emalyn
  0.00	1	1	S	1871678	            Lactococcus phage 28201
  0.00	1	1	S	686439	            Clavibacter phage CMP1
  0.00	1	1	S	1821563	            Gordonia phage UmaThurman
  0.00	1	1	S	151599	            Pseudomonas phage B3
  0.00	395	1	F1	1982876	          Bclasvirinae
  0.00	223	46	G	1982898	            Coopervirus
  0.00	94	0	S	1983118	              Mycobacterium virus Nigel
  0.00	94	94	S1	543152	                Mycobacterium phage Nigel
  0.00	27	0	S	1983110	              Mycobacterium virus Vincenzo
  0.00	27	27	S1	1647301	                Mycobacterium phage Vincenzo
  0.00	20	0	S	1983117	              Mycobacterium virus Cooper
  0.00	20	20	S1	373406	                Mycobacterium phage Cooper
  0.00	14	0	S	1983109	              Mycobacterium virus Bane1
  0.00	14	14	S1	1354508	                Mycobacterium phage Bane1
  0.00	10	0	S	1983106	              Mycobacterium virus Adawi
  0.00	10	10	S1	1354507	                Mycobacterium phage Adawi
  0.00	9	0	S	1983119	              Mycobacterium virus Stinger
  0.00	9	9	S1	1089137	                Mycobacterium phage Stinger
  0.00	2	0	S	1983107	              Mycobacterium virus JAMaL
  0.00	2	2	S1	1429905	                Mycobacterium phage JAMaL
  0.00	1	0	S	1983108	              Mycobacterium virus BrownCNA
  0.00	1	1	S1	1698252	                Mycobacterium phage BrownCNA
  0.00	60	29	G	1982900	            Rosebushvirus
  0.00	21	0	S	2006145	              Mycobacterium virus Rosebush
  0.00	21	21	S1	205874	                Mycobacterium phage Rosebush
  0.00	10	0	S	1982904	              Mycobacterium virus Godines
  0.00	10	10	S1	373414	                Mycobacterium phage Qyrzula
  0.00	45	22	F2	2315863	            unclassified Bclasvirinae
  0.00	12	12	S	1340830	              Mycobacterium phage KayaCho
  0.00	5	5	S	1463812	              Mycobacterium phage Jolie1
  0.00	4	4	S	1463809	              Mycobacterium phage 39HC
  0.00	2	2	S	1463811	              Mycobacterium phage Hosp
  0.00	40	1	G	1982897	            Acadianvirus
  0.00	29	0	G1	2056088	              unclassified Acadianvirus
  0.00	29	29	S	1383055	                Mycobacterium phage Phelemich
  0.00	9	0	S	1982902	              Mycobacterium virus Baee
  0.00	9	9	S1	1647306	                Mycobacterium phage Baee
  0.00	1	1	S	1982901	              Mycobacterium virus Acadian
  0.00	15	14	G	1982899	            Pipefishvirus
  0.00	1	0	S	1982918	              Mycobacterium virus Pipefish
  0.00	1	1	S1	373413	                Mycobacterium phage Pipefish
  0.00	11	4	G	1623295	            Pg1virus
  0.00	5	0	S	1986540	              Mycobacterium virus Suffolk
  0.00	4	4	S1	1675554	                Mycobacterium phage Pops
  0.00	1	1	S1	1296647	                Mycobacterium phage ShiVal
  0.00	2	0	S	1986350	              Mycobacterium virus Oline
  0.00	2	2	S1	1052671	                Mycobacterium phage Oline
  0.00	256	57	G	186764	          L5virus
  0.00	177	29	G1	359350	            unclassified L5virus
  0.00	20	20	S	1701853	              Mycobacterium phage Serenity
  0.00	16	16	S	1458717	              Mycobacterium phage 40AC
  0.00	12	12	S	1437839	              Mycobacterium phage Echild
  0.00	11	11	S	1445714	              Mycobacterium phage Nyxis
  0.00	10	10	S	1784956	              Mycobacterium phage Bactobuster
  0.00	8	8	S	1805459	              Mycobacterium phage Mulciber
  0.00	6	6	S	1458846	              Mycobacterium phage RhynO
  0.00	6	6	S	1690684	              Mycobacterium phage Phlei
  0.00	5	5	S	1701845	              Mycobacterium phage TheloniousMonk
  0.00	5	5	S	1429759	              Mycobacterium phage EagleEye
  0.00	5	5	S	1698366	              Mycobacterium phage Chadwick
  0.00	5	5	S	1076630	              Mycobacterium phage AnnaL29
  0.00	5	5	S	1262532	              Mycobacterium phage BTCU-1
  0.00	4	4	S	1718166	              Mycobacterium phage LadyBird
  0.00	4	4	S	1527536	              Mycobacterium phage Trike
  0.00	4	4	S	1383059	              Mycobacterium phage Adzzy
  0.00	3	3	S	1458726	              Mycobacterium phage 20ES
  0.00	2	2	S	1589274	              Mycobacterium phage Sheen
  0.00	2	2	S	1089117	              Mycobacterium phage Blue7
  0.00	1	1	S	1056833	              Mycobacterium phage Wile
  0.00	1	1	S	1673876	              Mycobacterium phage UnionJack
  0.00	1	1	S	1555235	              Mycobacterium phage SweetiePie
  0.00	1	1	S	1698417	              Mycobacterium phage Pioneer
  0.00	1	1	S	1551710	              Mycobacterium phage Abrogate
  0.00	1	1	S	1458724	              Mycobacterium phage Alsfro
  0.00	1	1	S	1647300	              Mycobacterium phage Luchador
  0.00	1	1	S	1458841	              Mycobacterium phage CRB1
  0.00	1	1	S	1673873	              Mycobacterium phage Smeadley
  0.00	1	1	S	1391429	              Mycobacterium phage Artemis2UCLA
  0.00	1	1	S	1354510	              Mycobacterium phage Fredward
  0.00	1	1	S	1821723	              Mycobacterium phage EvilGenius
  0.00	1	1	S	1327776	              Mycobacterium phage Severus
  0.00	1	1	S	1327770	              Mycobacterium phage HINdeR
  0.00	1	1	S	1327772	              Mycobacterium phage Jobu08
  0.00	6	6	S	373405	            Mycobacterium virus Che12
  0.00	5	5	S	540068	            Mycobacterium virus Pukovnik
  0.00	4	0	S	1993867	            Mycobacterium virus Trixie
  0.00	4	4	S1	1071503	              Mycobacterium phage Trixie
  0.00	2	0	S	1993865	            Mycobacterium virus Turbido
  0.00	2	2	S1	1071504	              Mycobacterium phage Turbido
  0.00	2	2	S	1089118	            Mycobacterium virus Bruns
  0.00	2	2	S	1089111	            Mycobacterium virus Alma
  0.00	1	1	S	663557	            Mycobacterium virus Peaches
  0.00	202	144	G	1623296	          Phicbkvirus
  0.00	27	27	S	1204537	            Caulobacter virus phiCbK
  0.00	24	24	S	1211643	            Caulobacter virus Rogue
  0.00	4	4	S	1211644	            Caulobacter virus Swift
  0.00	2	2	S	1211641	            Caulobacter virus Karma
  0.00	1	1	S	1211642	            Caulobacter virus Magneto
  0.00	148	32	G	1623306	          Tm4virus
  0.00	77	18	G1	2171716	            unclassified Tm4virus
  0.00	12	12	S	1414747	              Mycobacterium phage Validus
  0.00	11	11	S	1567471	              Mycobacterium phage Keshu
  0.00	5	5	S	1486427	              Mycobacterium phage ZoeJ
  0.00	5	5	S	1560286	              Mycobacterium phage Murucutumbu
  0.00	5	5	S	1567473	              Mycobacterium phage Milly
  0.00	5	5	S	1606763	              Mycobacterium phage Kratio
  0.00	5	5	S	1698709	              Mycobacterium phage Enkosi
  0.00	4	4	S	1718600	              Mycobacterium phage Mufasa
  0.00	3	3	S	1084722	              Mycobacterium phage BarrelRoll
  0.00	2	2	S	1541819	              Mycobacterium phage Omnicron
  0.00	2	2	S	1647313	              Mycobacterium phage ShedlockHolmes
  0.00	24	24	S	861045	            Mycobacterium virus Crimd
  0.00	8	0	S	1993872	            Mycobacterium virus TM4
  0.00	8	8	S1	88870	              Mycobacterium phage TM4
  0.00	6	6	S	1097753	            Mycobacterium virus Fionnbarth
  0.00	1	1	S	1056831	            Mycobacterium virus Larva
  0.00	76	10	G	1623288	          Liefievirus
  0.00	63	0	G1	2201169	            unclassified Liefievirus
  0.00	29	29	S	1647305	              Mycobacterium phage Cambiare
  0.00	21	21	S	1647309	              Mycobacterium phage MOOREtheMARYer
  0.00	10	10	S	1647304	              Mycobacterium phage FlagStaff
  0.00	2	2	S	1873887	              Mycobacterium phage Sneeze
  0.00	1	1	S	1458831	              Mycobacterium phage Jolie2
  0.00	3	3	S	373407	            Mycobacterium virus Halo
  0.00	66	2	F1	1982875	          Arquatrovirinae
  0.00	37	9	G	1982880	            Likavirus
  0.00	14	0	S	1982889	              Streptomyces virus Lannister
  0.00	14	14	S1	1674927	                Streptomyces phage Lannister
  0.00	6	0	S	1982885	              Streptomyces virus Caliburn
  0.00	6	6	S1	1690425	                Streptomyces phage Caliburn
  0.00	5	0	G1	2220062	              unclassified Likavirus
  0.00	5	5	S	1873777	                Streptomyces phage Nanodon
  0.00	1	0	S	1982888	              Streptomyces virus Izzy
  0.00	1	1	S1	1674926	                Streptomyces phage Izzy
  0.00	1	0	S	1982891	              Streptomyces virus Sujidade
  0.00	1	1	S1	1327759	                Streptomyces phage Sujidade
  0.00	1	0	S	1982892	              Streptomyces virus Zemlya
  0.00	1	1	S1	1327760	                Streptomyces phage Zemlya
  0.00	22	0	G	1982881	            R4virus
  0.00	20	0	S	1982894	              Streptomyces virus R4
  0.00	20	20	S1	10732	                Streptomyces phage R4
